dataset,frame,llava_count,llava_confidence,llava_scene
week10_nv,frame_3200.jpg,0,1.0,The image depicts an urban scene with a car on a street at an intersection. There is no visible human activity or individuals present in this image.
week10_nv,frame_3168.jpg,0,0.5,"The image shows a street scene with a vehicle in motion. There are no visible pedestrians due to the angle and positioning of the vehicle, which obscures any potential pedestrians in the crosswalk or on the sidewalks. The focus is on the road and traffic conditions."
week10_nv,frame_0670.jpg,0,0.95,"The image shows a street scene with various vehicles, including cars and trucks. There is no evidence of any pedestrians in the scene. The vehicles are parked or moving along the road, and there are no people visible. The presence of a traffic light and a crosswalk suggests that this is an urban environment designed for vehicular movement."
week10_nv,frame_1037.jpg,0,0.95,The image shows an urban scene with a sign and some vehicles. There are no pedestrians visible in this image.
week10_nv,frame_0665.jpg,0,0.95,"The image shows an urban scene with a road, traffic signs, and a sidewalk. There are no visible pedestrians in the area. The focus of the image is on the street sign at the bottom, which is placed on the ground near the curb."
week10_nv,frame_0664.jpg,0,0.95,The image shows an urban street scene with a road sign indicating that the lane ahead is designated for turning only. There are no visible pedestrians in this image.
week10_nv,frame_2662.jpg,0,0.95,The image depicts an urban scene with a roadway and a vehicle parked on the side. There are no visible pedestrians in this image.
week10_nv,frame_0672.jpg,0,0.95,"The image depicts an urban street scene with no pedestrians visible. There is a reflection of a person in the side window of a vehicle, which has been identified and rejected as not being a real pedestrian."
week10_nv,frame_0675.jpg,0,0.95,"The image shows an urban street scene with no visible pedestrians. There are vehicles parked along the side of the road and a traffic sign in the foreground. The environment suggests a typical city setting, possibly during daylight hours given the natural light and shadows. The presence of a traffic sign indicates that this is a controlled intersection or a designated area for vehicular movement."
week10_nv,frame_0668.jpg,0,0.5,The image appears to be a street scene with vehicles in motion. There are no clear indications of pedestrian activity or presence. The focus is on the traffic and the road infrastructure.
week10_nv,frame_1033.jpg,0,0.25,"The image depicts an urban scene with a roadway, sidewalks, parked vehicles, and a building. There are no visible pedestrians in this area at the time the photo was taken. The presence of a vehicle with human-like features suggests that this might be a case where objects are mistakenly perceived as humans due to their shape or positioning. This could be an example of pareidolia, where the brain perceives familiar patterns like faces in unrelated objects."
week10_nv,frame_2664.jpg,0,0.95,The image depicts an urban scene with a vehicle and traffic cones. There are no visible human figures in the scene.
week10_nv,frame_1039.jpg,0,0.95,"The image depicts an urban scene with a parking lot adjacent to a building. There are no people visible in the area where pedestrians would typically be, which suggests that either the photo was taken at a time of day when there is low foot traffic (such as late night or early morning), or this particular location is not frequented by many pedestrians."
week10_nv,frame_1044.jpg,0,0.0,
week10_nv,frame_0674.jpg,0,1.0,"The image depicts an urban scene with a roadway, pedestrian crosswalk, and a sidewalk. There are no people visible in this image. The focus of the image appears to be the traffic signage and the street itself."
week10_nv,frame_2669.jpg,1,0.75,"This image depicts an urban scene with a roadway, sidewalk, and a few pedestrians. There are several objects that resemble people, such as traffic cones and construction barrels. However, these items are not actual humans and have been rejected from the count. The main focus of this analysis is to identify and count the visible pedestrians in the scene."
week10_nv,frame_3198.jpg,0,1.0,"The image depicts an urban scene with a vehicle on a street. There are no visible pedestrians in this image, and the main focus is on the traffic situation. The vehicle appears to be stopped at a traffic light, as indicated by the presence of traffic lights and the positioning of other vehicles in the background. The car's reflection in the window suggests that there might be someone inside, but it does not provide enough information to confidently count or describe them."
week10_nv,frame_2667.jpg,2,0.95,"This scene appears to be an urban street with pedestrians. There is a road with vehicles, and the area seems to be a public space with some greenery. It's daytime, and there are no visible signs or distinctive landmarks that would help in providing more specific details about the location."
week10_nv,frame_1041.jpg,0,0.95,"The image shows an urban scene with a parking lot adjacent to a sidewalk and a building. There are no visible pedestrians in this area, as indicated by the confidence level of 0.95. The human figures detected are likely reflections or shadows on the vehicle and the building, which have been marked as rejected items."
week10_nv,frame_1042.jpg,0,0.95,"The image depicts an urban scene with a parking lot and a building in the background. There are no visible pedestrians, as all individuals present are either mannequins or vehicle parts."
week10_nv,frame_2668.jpg,2,0.95,"The image depicts a city street scene, possibly during the daytime given the lighting conditions. There are two visible pedestrians: an adult walking on the left side of the frame and a child standing on the right side. The child appears to be waiting or observing something. There is also a vehicle in the background, but its reflection can be seen on the glass, which suggests that the image may have been taken from inside another vehicle. Additionally, there is a statue visible in the foreground, which is not a real person."
week10_nv,frame_3199.jpg,2,0.85,"The image depicts an urban scene with a vehicle stopped at a traffic light. There are two pedestrians visible: one walking on the sidewalk to the left of the car, and another standing on the sidewalk to the right of the car. The car's side mirror is shaped like a person, but it's not actually a person."
week10_nv,frame_2684.jpg,2,0.75,"The image shows an urban scene with a road, sidewalk, and pedestrians. There are two visible individuals: one adult walking to the left and one child standing to the right. The street appears to be wet, possibly from recent rain, which is reflected in the pavement. There is also a sign indicating construction or road work ahead. The surrounding area includes trees and buildings, suggesting this could be a city park or a residential neighborhood."
week10_nv,frame_3169.jpg,0,0.95,"The image depicts an urban street scene with a vehicle stopped at a traffic light. The focus is on the road and traffic infrastructure, rather than pedestrians."
week10_nv,frame_2679.jpg,3,0.85,"The image depicts an urban scene with a roadway leading towards a cityscape. There are three pedestrians visible: one walking on the right side of the road and two standing or walking on the left side. The orange traffic cone is mistaken for a person due to its position and color, which are typical of human figures."
week10_nv,frame_0679.jpg,2,0.95,"This image depicts an urban street scene with two visible pedestrians: one adult and one child. The adult appears to be walking on the sidewalk, while the child seems to be crossing the street. There is a traffic sign that resembles a person, but it is not a real human and is therefore considered a rejected object."
week10_nv,frame_1052.jpg,0,1.0,"The image appears to be taken in an urban setting, possibly near a construction site or road repair area. There is a sign indicating that the road is closed ahead, and there are several vehicles parked or moving along the street. The presence of the road closure sign suggests that pedestrians may need to find alternative routes to cross the street safely."
week13_nv,frame_3063.jpg,0,0.95,"The image depicts an urban scene with a paved road and a sidewalk. There are no visible pedestrians in this particular frame of the video. The focus seems to be on the roadway itself, rather than any human activity. The car is the only moving object in the image, which is not a pedestrian."
week13_nv,frame_2949.jpg,0,1.0,"The image depicts an urban scene with a large truck parked on the side of a road. There are no visible pedestrians in the scene, and there are no mannequins or posters with human images that can be counted as pedestrians."
week13_nv,frame_1536.jpg,0,0.95,"The image depicts an urban scene with a roadway, pedestrian crosswalks, and parked cars. There are no visible pedestrians in this particular snapshot. The focus of the image is on the street and vehicles rather than people. It appears to be a typical day in a city with clear visibility."
week13_nv,frame_3003.jpg,0,0.95,"The image depicts an empty city street with vehicles parked or moving along the road. The street is flanked by buildings on both sides, and there are no visible pedestrians."
week13_nv,frame_1533.jpg,1,0.95,"The image depicts an urban scene with a pedestrian crossing the street at a crosswalk. There is one visible adult walking to the left. The environment suggests a city setting, likely during daylight hours given the shadows and lighting conditions. The presence of vehicles indicates that this is a roadway with traffic. The focus of the image is on the crosswalk and the pedestrian, which are clearly visible and distinguishable from any potential reflections or vehicle parts."
week13_nv,frame_2950.jpg,0,0.95,The image depicts an urban scene with a large truck parked on the side of a road. There are no visible pedestrians in this image.
week13_nv,frame_1153.jpg,0,0.0,
week13_nv,frame_2968.jpg,2,0.85,"The image shows an urban scene with a pedestrian crossing at a crosswalk. There is one adult walking on the sidewalk to the left and one child standing in the crosswalk. The environment includes vehicles, buildings, and infrastructure typical of a city street."
week13_nv,frame_2952.jpg,0,0.95,"In this urban scene, there are no visible pedestrians. The focus is on a large bus parked at the side of the road. There are also some people in the background, but they are too far away to be accurately counted or described."
week13_nv,frame_1420.jpg,2,0.85,"The image shows an urban scene with two individuals walking on a paved area, which appears to be a parking lot or a street corner. The environment suggests a sunny day with clear visibility. There are no mannequins, posters, reflections, or other objects that resemble humans in this image."
week13_nv,frame_2954.jpg,3,0.85,"The image depicts an urban scene with a bus parked at the curb. There are three visible pedestrians: one standing in the crosswalk, another walking on the sidewalk, and a third standing near the vehicle. The environment includes a road, sidewalk, and a building in the background. The focus is on the people and their activities, with no significant objects or actions to report."
week13_nv,frame_3070.jpg,0,0.95,"This image depicts an urban scene with a paved road, a sidewalk, and a fence. There are no visible pedestrians in this image. The focus of the image is on the vehicle, which is not a person. The scene appears to be a quiet street with no people present."
week13_nv,frame_3004.jpg,6,0.85,"The image depicts a typical urban scene with people walking along a street. There are pedestrians visible at various distances from the camera's perspective, indicating that this is an active area with foot traffic. The presence of vehicles and infrastructure suggests a busy city environment."
week13_nv,frame_2965.jpg,2,0.85,"This image depicts an urban scene with a pedestrian crossing a street at a crosswalk. There is also a person standing in the crosswalk, possibly waiting to cross or simply standing there. The setting appears to be a city street with vehicles parked on the side and a bus stop nearby."
week13_nv,frame_1452.jpg,2,0.85,"The image depicts an urban street scene with two pedestrians walking along the sidewalk. The environment includes a paved road, a sidewalk, and some greenery. There are no visible vehicles or other objects that resemble humans."
week13_nv,frame_3010.jpg,5,0.85,"The image depicts an urban scene with a pedestrian crossing at a crosswalk. There are several people visible, including those walking and standing near the crosswalk. The road appears to be quiet, with no moving vehicles. There is a construction sign in the foreground, indicating some work or maintenance is being carried out on the street. The setting suggests a typical day in an urban area, with pedestrians navigating their way through the city."
week13_nv,frame_3065.jpg,0,0.95,"The image shows a paved urban pathway with a fence on one side and trees on the other. The pathway is empty of pedestrians, and there are no objects or elements present that could be mistaken for people."
week13_nv,frame_0730.jpg,1,0.95,"The scene depicts an urban environment with a pedestrian on a sidewalk next to a road. There are no mannequins or statues visible, and there are no reflections of people in the image. The person appears to be walking alone, and there is no indication of any other pedestrians nearby. The visibility of the person is clear, with no obstructions in the way."
week13_nv,frame_0729.jpg,2,0.95,"The image depicts an urban scene with a clear view of two pedestrians. The first is walking on the sidewalk towards the camera, while the second is standing near the road. There are no other pedestrians visible in this frame. The environment suggests a city street with traffic lights and signs, indicating that it is a public space designed for vehicular and pedestrian movement."
week13_nv,frame_1152.jpg,0,0.5,"This image depicts an urban scene with a roadway, crosswalks, and vehicles. There are no pedestrians visible in the image. The focus is on the street view, which includes traffic lights and parked cars. The presence of buildings suggests this could be a commercial or residential area. The weather appears to be clear and sunny, indicating good visibility."
week13_nv,frame_3068.jpg,0,0.95,"The image depicts an urban scene with a paved road, a sidewalk, and a fence or barrier along one side. There is no visible human activity; all individuals present are mannequins. The environment appears to be a public space, possibly near a park or recreational area, as suggested by the presence of trees and greenery in the background."
week13_nv,frame_1425.jpg,0,0.35,
week13_nv,frame_1451.jpg,2,0.85,"This is an urban scene featuring a wide street with trees lining the sides. There are two visible pedestrians: one walking on the sidewalk and another standing near the roadside. The presence of vehicles, including a truck and a car, suggests that this might be a busy area during daytime hours."
week13_nv,frame_3073.jpg,0,0.85,The image shows an urban scene with a roadway and a sidewalk. There are no visible pedestrians in the scene.
week13_nv,frame_2915.jpg,4,0.95,"The image depicts an urban scene with pedestrians walking and standing on a brick sidewalk adjacent to a street. The area is shaded by trees, and there are some people in the background who appear to be waiting or walking. There is a vehicle part that resembles a person standing in the background on the left side of the image."
week13_nv,frame_3066.jpg,0,0.95,"The image depicts an urban scene with a paved road and a fence on one side. There are no visible pedestrians in this scene. The focus of the image appears to be on the road itself, rather than any people present. The mannequin is not a real person and is likely placed there for decorative or promotional purposes."
week13_nv,frame_2962.jpg,2,0.95,"The image shows a city street scene with two pedestrians visible. The person on the left appears to be walking, while the person on the right is standing still. There are no mannequins or posters with human images in this scene. The vehicle and building reflections are rejected due to their lack of human features."
week13_nv,frame_1454.jpg,0,0.95,"The image shows an urban scene with a road, trees, and a few vehicles. There are no pedestrians visible in this image."
week13_nv,frame_3001.jpg,0,0.95,"The image appears to be taken from inside a moving vehicle on an urban street. The focus is on the road ahead with no clear pedestrians visible due to the motion blur and perspective of the photo. The scene includes a paved road, vehicles, traffic signs, and buildings in the background."
week13_nv,frame_1419.jpg,2,0.85,"The image depicts a street scene with two visible pedestrians. One is walking on the left side of the road and the other is standing on the right side, both appear to be adults. There are no mannequins or statues in this scene. The reflections on the ground might have been mistaken for people due to their positioning and the angle of the photo. The confidence level for the human count is high (0.85), indicating that the pedestrians are clearly distinguishable from any potential misidentifications."
week13_nv,frame_2966.jpg,1,0.95,"The image depicts a city street scene with a single pedestrian walking across the street at a crosswalk. The individual appears to be an adult and is dressed in casual attire, including a backpack. There are no other visible pedestrians or objects that could be mistaken for humans. The environment suggests an urban setting with vehicles parked on the side of the road and a bus stop nearby. The presence of a crosswalk indicates a designated area for pedestrian crossing, which is consistent with traffic regulations to ensure safety for both pedestrians and drivers."
week13_nv,frame_1151.jpg,0,1.0,"The image depicts an urban scene with a street view, showing a road with a crosswalk, vehicles parked or moving on the sides, and buildings in the background. The presence of pedestrians is not visible due to the angle and distance from which the photo was taken."
week13_nv,frame_1453.jpg,0,0.95,"The image shows an urban street scene with a clear view of the roadway. There are no pedestrians visible in this particular frame. The vehicles present include what appears to be a car and a truck on the right side of the road, and there is a traffic cone and some construction or maintenance activity visible."
week13_nv,frame_2961.jpg,4,0.95,"The image depicts an urban scene with a pedestrian crossing area, a bus stop, and a sidewalk. The weather appears to be sunny, and there are no visible vehicles on the road. Pedestrians are present in various positions along the sidewalk, with some walking and others waiting to cross the street."
week13_nv,frame_2953.jpg,2,0.95,"The image depicts a city street scene with two visible pedestrians. The vehicle is a bus parked at the curb, and there is a poster on the side of the bus featuring an image of a person. There are no mannequins or reflections that resemble humans in this scene."
week13_nv,frame_2914.jpg,5,0.75,"The image depicts an urban scene with a paved sidewalk and pedestrians. There are five individuals visible, all appearing to be adults engaged in various activities such as walking or standing. The environment suggests a public space, possibly near a park or a similar recreational area, given the presence of trees and greenery. The overall atmosphere is calm with no signs of distress or urgency."
week13_nv,frame_0733.jpg,2,0.85,"The image shows an urban street scene with two visible pedestrians. The pedestrian on the left appears to be walking away from the camera, while the one on the right is standing by a road sign. There are no other people or objects that resemble humans in this view."
week13_nv,frame_2916.jpg,4,0.95,"The image shows a sunny day with clear visibility. There is a pedestrian walking on a sidewalk, another person standing in the crosswalk, and two individuals walking on the opposite side of the street. The scene appears to be calm and there are no objects that could be mistaken for people."
week13_nv,frame_3007.jpg,1,0.85,"The image depicts a city street scene with one pedestrian walking on the sidewalk. There are vehicles parked or in motion, and a few traffic signs visible. The environment suggests an urban setting with clear visibility of the main subject."
week13_nv,frame_2947.jpg,0,0.95,"The image depicts an urban scene with a large truck parked at a crosswalk. There is no evidence of any human activity in the area. The focus appears to be on the vehicle rather than people, suggesting that this might be a commercial or industrial area where pedestrian traffic is not common."
week13_nv,frame_1150.jpg,0,0.5,
week13_nv,frame_3069.jpg,0,0.95,"The image shows a quiet street scene with no pedestrians or human-like objects. The street appears to be empty, and there is no activity or movement captured in this snapshot. It's a typical urban environment with a paved road, a sidewalk, some trees, and a fence on the left side."
week13_nv,frame_3060.jpg,0,1.0,"The image appears to be a photograph of a long, straight concrete wall with some vegetation at the base. There are no visible pedestrians or human-like objects in this scene."
week13_nv,frame_3062.jpg,0,0.95,"The image shows an urban scene with a paved road, a fence running parallel to the road, and trees lining the street. There are no visible pedestrians in this particular frame of the image."
week13_nv,frame_1428.jpg,2,0.95,"The image depicts an urban scene with a parking lot and adjacent sidewalk. Two pedestrians are visible: one walking on the left side of the frame, and another standing on the right. The area appears to be well-maintained, with clear markings for parking spaces and crosswalks. There are no mannequins or posters with human images present in the scene. The vehicles' reflections in glass surfaces were incorrectly identified as pedestrians."
week13_nv,frame_2911.jpg,4,0.95,"The image depicts a sunny day in an urban setting, with a paved walkway and a few people present. There is a bus stop visible to the left of the frame, with a bench and some individuals waiting or standing nearby. The area appears to be well-maintained, with clear lines marking the pedestrian zone and a tree providing shade on the right side. The overall atmosphere suggests a typical day in a city, with people going about their daily routines."
week13_nv,frame_1426.jpg,2,0.95,"The image shows an urban scene with a clear view of the street and sidewalks. There are two visible pedestrians: one adult walking on the left side of the road, and another person standing in the crosswalk. The vehicles present in the image are likely to be cars, but due to reflections in glass, they have been identified as rejected objects."
week13_nv,frame_3006.jpg,2,1.0,"The image shows a city street with a few pedestrians visible. There is one adult walking on the left side of the road and a child standing on the right side, near a car parked at the curb. The scene appears to be taken during daylight hours, as indicated by the bright lighting and shadows cast on the ground. The presence of a vehicle part that resembles a human figure in the window of a car suggests that there might be more pedestrians outside the frame of the image."
week13_nv,frame_1148.jpg,2,0.95,"The scene is an urban street with vehicles and pedestrians. There are two visible pedestrians, one walking to the right and another walking to the left. The image also contains a reflection of a person in a window on the left side of the street and a poster that resembles a standing person on the right side of the street."
week13_nv,frame_1534.jpg,0,0.95,"The image appears to show an urban street scene during the daytime. There is a vehicle on the road, which suggests that this might be a busy area with vehicular traffic. The presence of a building in the background indicates that this location could be near commercial or residential areas. However, there are no pedestrians visible in this image."
week13_nv,frame_1535.jpg,0,0.95,"The image depicts a city street with various vehicles, including cars and trucks, parked along the side of the road. There is no visible human activity or presence in this particular snapshot."
week13_nv,frame_2955.jpg,2,0.95,"This scene depicts a street corner with a clear view of the road and sidewalk. There are two individuals visible: one walking on the sidewalk to the left, and another standing in the crosswalk. The environment suggests an urban setting with vehicles parked along the street and a bus stop nearby."
week13_nv,frame_2998.jpg,0,0.95,"The image depicts a quiet urban scene with an empty road, parked cars on both sides, and some pedestrians visible at a distance. The setting appears to be a sunny day with ample natural light, which casts shadows that could potentially be mistaken for humans. However, upon closer inspection, these shadows do not contain any features that would indicate the presence of people."
week13_nv,frame_1457.jpg,1,0.95,The image shows an urban scene with a roadway and a sidewalk. There is a single adult walking on the sidewalk away from the camera. The area appears to be under construction or maintenance as indicated by the presence of traffic cones and signs. The environment suggests a typical day in a city with pedestrians navigating their way around temporary obstacles.
week13_nv,frame_1422.jpg,0,0.95,"The image appears to be taken from an elevated perspective, possibly from a building or a bridge. It shows an empty street with parked cars on one side and a clear sky above. There are no visible pedestrians in this scene, as all the individuals present seem to be inside vehicles, which is not within the scope of counting pedestrians."
week13_nv,frame_2956.jpg,2,0.85,"The scene appears to be a busy urban area with a pedestrian crossing the street at a crosswalk. There is a large truck on the left side of the image, and there are several people in the vicinity. The focus is on the person walking away from the camera, while another individual is standing near the truck. The presence of a poster with a human image suggests that this area might be a commercial or entertainment district."
week13_nv,frame_2912.jpg,5,0.85,"The image depicts a lively urban scene with multiple pedestrians walking or standing on a sidewalk adjacent to a street. The setting appears to be a city center, possibly near a university or public institution given the presence of a large building in the background. There are trees providing shade and a clear sky above. People are dressed casually, suggesting it might be a warm day. The photo has been taken from a distance, which is evident from the perspective distortion at the edges of the image."
week13_nv,frame_0732.jpg,1,1.0,"The image shows an urban scene with a pedestrian crossing the street at a crosswalk. There is a traffic sign on the left side of the image, which may be mistaken for a human due to its shape and color. The person in the image appears to be walking away from the camera, and there are no other people visible in this particular frame."
week13_nv,frame_3002.jpg,2,0.85,"This image depicts an urban scene with two visible pedestrians: one walking on the sidewalk and another standing on the corner. The vehicle part resembling a human is not a person, it's an object that looks like a person from this angle."
week13_nv,frame_3000.jpg,3,0.85,"The image depicts a sunny day in an urban setting with a clear view of a multi-lane street. There are three pedestrians visible: one adult walking right, one child walking left, and another adult standing on the sidewalk to the right. The scene is well-lit, suggesting it might be midday or early afternoon. The cars on the road appear to be in motion, as indicated by their orientation and positioning. There are no mannequins, posters with human images, reflections of people other than the car window, or vehicle parts that resemble humans."
week13_nv,frame_2913.jpg,4,0.85,"This is a daytime urban scene featuring a paved walkway with several individuals. The area appears to be a public space, possibly near a university or institutional building, given the architectural style and the presence of a large sign in the background. There are trees lining the path, providing some shade for pedestrians. The overall atmosphere suggests a typical day in an urban environment where people are going about their daily activities."
week13_nv,frame_3008.jpg,0,0.95,"The image depicts an urban scene with a one-way street. There are no pedestrians visible in this particular view. The focus is on the car parked by the sidewalk and the road itself, which appears to be clear of any activity."
week13_nv,frame_2927.jpg,3,0.95,"The scene depicts a city street during the daytime. There are three visible pedestrians: one walking to the left, another standing in the crosswalk, and a third walking to the right. The image is clear and well-lit, with no reflections or vehicle parts that resemble humans. The setting appears to be an urban environment with a mix of pedestrian activity and vehicles on the road."
week13_nv,frame_2926.jpg,2,0.95,"This is an urban scene with a pedestrian crossing at a crosswalk, and another person walking on a sidewalk. The setting appears to be a city street with a mix of pedestrians, vehicles, and possibly public transportation, such as a bus stop. There are no mannequins or statues visible in the image."
week13_nv,frame_1455.jpg,0,0.95,"The image shows an urban scene with a road closed off by cones, indicating construction or maintenance work. There are no actual pedestrians visible in the image."
week13_nv,frame_2917.jpg,3,0.95,"The image depicts an urban scene with three pedestrians in the foreground. There are two adults and one child, all walking or standing on a sidewalk adjacent to a street. The environment includes a paved area, trees, a building, and what appears to be a vehicle part that has been edited or is naturally shaped like a human in the background. The setting suggests a public space, possibly near a university campus given the presence of a sign with text that is partially visible."
week13_nv,frame_2999.jpg,0,0.95,"The image shows an urban street scene with no visible pedestrians. The focus is on the road and vehicles, which are clearly distinguishable from humans. There are no individuals walking or standing in this particular view of the street."
week13_nv,frame_3005.jpg,2,0.95,"The image depicts a city street scene with two pedestrians visible. There is an adult walking on the right side of the road, and another adult standing on the left side. The vehicle in the background has a reflection that resembles a person, but it is not a real human. There are no mannequins or posters with human images in this scene."
week13_nv,frame_1154.jpg,0,0.95,"The image appears to be taken from a moving vehicle, as indicated by the motion blur and the angle of the shot. It shows an urban street scene with vehicles on the road, pedestrian crosswalks, and buildings in the background. The photo is taken during daylight hours under clear skies. There are no visible pedestrians in this image."
week13_nv,frame_1532.jpg,0,0.95,"The image shows an urban scene with a clear view of a city street. There are no pedestrians visible in the photo, and all objects have been identified as either vehicles or non-human elements of the environment."
week13_nv,frame_3072.jpg,0,0.95,"The image shows an urban scene with a paved road, a sidewalk, and a statue of a person. There are no real humans visible in the photo."
week13_nv,frame_1423.jpg,0,0.95,"The image shows an urban scene with a parking lot and a street corner. There are no pedestrians visible in this area of the photo. The focus is on the vehicles and the surrounding infrastructure, which does not include any human activity."
week13_nv,frame_1456.jpg,0,0.98,"This image depicts a street scene with no visible pedestrians. There are vehicles, including cars and a truck, parked or in motion along the road. The presence of traffic signs and cones indicates that this is an active urban environment, likely near a construction site or undergoing maintenance work. The absence of people suggests it might be taken during off-peak hours or in a less populated area."
week13_nv,frame_3067.jpg,0,0.98,"The image depicts an urban scene with a paved road, a sidewalk on the right side, and a fence or barrier on the left. There are no visible pedestrians in this image."
week13_nv,frame_1421.jpg,0,0.0,
week13_nv,frame_2948.jpg,0,0.95,"The image shows an urban scene with a truck parked on the side of a road, which is marked with crosswalks and traffic lights. There are no pedestrians visible in this image."
week13_nv,frame_2967.jpg,1,0.95,"The image depicts an urban scene with a single pedestrian walking across a crosswalk. The pedestrian is dressed in casual attire and appears to be moving at a leisurely pace. There are no other people visible in the image. The environment suggests a city setting, possibly near a bus stop or a public transportation hub, as indicated by the presence of a bus stop sign and a bus in the background. The road is marked with lane markings and there is a sidewalk adjacent to the crosswalk. The overall scene conveys a typical day in an urban area with pedestrian traffic."
week13_nv,frame_2946.jpg,1,0.95,"This image depicts a city street scene with a single pedestrian walking on the sidewalk. The person appears to be dressed casually, possibly for work or leisure. There is a vehicle parked at the curb and a building in the background that resembles an educational institution, as indicated by the architecture and the presence of a sign. The overall atmosphere suggests a typical day in an urban environment with moderate pedestrian activity."
week13_nv,frame_1149.jpg,0,0.95,"The image depicts a typical city street with vehicles, buildings, and road infrastructure. There are no pedestrians visible in this particular frame."
week13_nv,frame_1450.jpg,7,0.95,"The image depicts an urban street scene with multiple pedestrians. There are people walking and standing on the sidewalks, as well as one person in a crosswalk. The environment suggests a city or town setting, possibly near a park or public space, given the presence of greenery and trees. The weather appears to be sunny, and there is a vehicle parked on the side of the street. There are no mannequins, posters with human images, reflections, or vehicle parts that resemble humans in this image."
week13_nv,frame_2964.jpg,2,0.85,"The image shows an urban scene with a person walking on the sidewalk, and another individual further away, possibly waiting for a bus or crossing the street. There is a vehicle in the background that may have a reflection of a pedestrian on its surface. Additionally, there are posters visible in the scene. The overall confidence level for detecting humans is 0.85."
week13_nv,frame_1424.jpg,0,0.95,"The image shows an urban scene with a paved road, parked cars, and what appears to be a parking lot or street intersection. There are no visible pedestrians; all objects in the image can be confidently identified as vehicles and their parts."
week13_nv,frame_2925.jpg,3,0.95,"This image depicts a bustling urban scene with pedestrians navigating a city street. The setting is a public space, likely near a university campus given the presence of the poster. There are three visible individuals: one walking to the left, one standing in the crosswalk, and another walking to the right. The person standing appears to be waiting for something or someone. The environment suggests an active day with people going about their daily routines."
week13_nv,frame_0734.jpg,2,0.95,"The image depicts an urban scene with two pedestrians, one walking and the other standing on the corner of a street at a crosswalk. The environment suggests it is daytime with ample sunlight casting shadows. There are vehicles in motion and parked cars along the roadside. A traffic sign is present, indicating a pedestrian crossing area."
week13_nv,frame_3071.jpg,0,0.95,"The image depicts an urban scene with a paved road, a sidewalk, and a fence. There are no visible pedestrians in this particular frame of the video."
week13_nv,frame_1449.jpg,3,0.85,"The image shows an urban scene with a street, sidewalk, and vehicles. There are three visible pedestrians: one walking on the left side of the road, another group standing near a vehicle in the center, and a person walking on the right side of the road. The visibility of the people is clear except for the reflection of a person in the glass of the vehicle and building."
week13_nv,frame_3061.jpg,0,0.95,"The image shows a long, straight road with a concrete divider. There are no visible pedestrians in the scene. The road is flanked by a fence on one side and a grassy area on the other. In the background, there's a building and some trees. The overall setting suggests an urban environment with a clear sky."
week13_nv,frame_2910.jpg,4,0.85,"The image depicts a pedestrian-friendly urban scene with a paved walkway, trees providing shade, and a public space with benches. There are multiple people present in the scene, some walking and others standing on the sidewalk. The environment suggests it could be a sunny day, given the shadows cast by the trees. The presence of a bench indicates that this area is intended for relaxation or waiting. The overall atmosphere appears calm and inviting."
week13_nv,frame_2957.jpg,2,0.95,"This image depicts a city street scene with two pedestrians visible. The first is an adult walking on the sidewalk to the left, and the second is a child standing on the sidewalk to the right. There are no mannequins or posters with human images present in this scene. The confidence level for the detection of humans is high at 0.95."
week13_nv,frame_1458.jpg,0,0.95,"The image shows an urban street scene with a clear view of the road and sidewalk. There is no visible human activity, as all individuals present appear to be either vehicles or objects that do not resemble humans. The scene appears to be taken during daylight hours under clear weather conditions."
week13_nv,frame_0731.jpg,2,0.75,"The image depicts an urban street scene. There are two pedestrians visible: one walking along the sidewalk and another standing near a street sign. The environment includes a road, traffic signs, and buildings in the background. The focus of the image is on the pedestrian activity, with no significant objects that resemble humans or vehicles."
week13_nv,frame_3064.jpg,0,0.95,The image depicts an urban scene with a paved pathway and a vehicle in motion. There are no visible pedestrians in this particular frame of the video.
week13_nv,frame_2951.jpg,0,0.95,"The image shows a large black bus parked on the side of a road. The bus has an advertisement for 'Outdoor Blood' on its side, which appears to be related to a sports event. There are no pedestrians visible in this urban scene."
week13_nv,frame_0728.jpg,0,0.95,
week13_nv,frame_3009.jpg,2,0.85,"The image depicts a city street with a pedestrian crossing area. There are two visible individuals: one walking to the left and another standing on the right side of the road. The scene is clear, and there are no mannequins or posters with human images present. There is a car in the background with a reflection that might be mistaken for a person, but it is not an actual human. The overall confidence level for detecting humans is high due to the clear visibility of the pedestrians."
week13_nv,frame_2963.jpg,1,0.95,"The image shows a city street scene with a single pedestrian walking on the sidewalk. The pedestrian is wearing casual clothing and appears to be in motion, heading towards the camera. There are no other people visible in this image. The environment includes a road with lane markings, a crosswalk, and some buildings in the background. The presence of a vehicle part and a reflection suggests that there may have been other objects or people in the scene, but they are not clearly distinguishable due to the angle and quality of the photo."
week13_nv,frame_1427.jpg,0,0.95,"The image appears to be taken from a vehicle's interior camera, as indicated by the distortion at the edges. It shows an urban scene with a roadway and a sidewalk. There are no pedestrians visible in this image. The focus is on vehicles parked or moving along the street."
week18_nv,frame_3915.jpg,0,1.0,"This image depicts an urban street scene during the day. There are no visible pedestrians in the image. The primary focus of this image appears to be the road and surrounding infrastructure, with no individuals present."
week18_nv,frame_0787.jpg,2,0.95,"The image shows an urban street scene with two visible pedestrians: one walking to the left and another standing to the right. There are no mannequins, posters with human images, reflections of humans, or vehicle parts that resemble humans in this image."
